Year,Area,Street,Street2
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentre,
2012,,Brdstrcitycentrebirmingham,
2012,,Brdstrcitycentre,
2012,,Brdstrosbigbites,
2012,,Brdstrcitycentre,
2012,,Bromsgrovestr,
2012,,Bromsgrovestrbirmingham,
2012,,Bromsgrovestrcitycentre,
2012,,Bullring,
2012,,Canalsideramadamailbox,
2012,,Carrslncitycentre,
2012,,Carrslnbirmingham,
2012,,Carrslncitycentre,
2012,,Carrslncitycentre,
2012,,Carrslncitycentre,
2012,,Carrslncitycentre,
2012,,Carrslncitycentre,
2012,,Carrslncitycentre,
2012,,Carrslncitycentre,
2012,,Carrslncitycentre,
2012,,Chamberlainsquarebirmingham,
2012,,Chamberlainsquarebirmingham,
2012,,Chamberlainsquarebirmingham,
2012,,Chamberlainsquarecitycentre,
2012,,Churchillrd,
2012,,Cityhospital,
2012,,Cityhospital,
2012,,Cityhospitalbirmingham,
2012,,Cityhospitalbirmingham,
2012,,Cityhospitalbirmingham,
2012,,Cityhospitaldudleyrd,
2012,,Cityhospitaldudleyrd,
2012,,Colmorerow,
2012,,Colmorerowcitycentre,
2012,,Constitutionhill,
2012,,Coopersrdhandsworth,
2012,,Corporationst,
2012,,Corporationstr,
2012,,Coxwellrdladywood,
2012,,Daleend,
2012,,Daleend,
2012,,Daleendcitycentre,
2012,,Digbethcoachstation,
2012,,Digbethcoachstation,
2012,,Digbethcoachstationcitycentre,
2012,,Digbethcoachstationcitycentre,
2012,,Digbethhighst,
2012,,Digbethhighst,
2012,,Digbethhighst,
2012,,Digbethhighst,
2012,,Digbethhighst,
2012,,Digbethhighst,
2012,,Digbethhighstr,
2012,,Digbethhighstr,
2012,,Digbethhighstr,
2012,,Digbethhighstr,
2012,,Digbethhighstr,
2012,,Digbethhighstr,
2012,,Digbethhighstr,
2012,,Dudleyrd,
2012,,Dyasavegreatbarr,
2012,,Edgbastonstbirmingham,
2012,,Essexstrcitycentre,
2012,,Felstonerdgreatbarr,
2012,,Fivewaysbrdstr,
2012,,Flarebrdstr,
2012,,Fletcherswalk,
2012,,Garrisonln,
2012,,Gasst,
2012,,Gasstcitycentre,
2012,,Gasstbirmingham,
2012,,Gasstr,
2012,,Gasstr,
2012,,Gasstrcitycentre,
2012,,Gasstrcitycentre,
2012,,Gatecrashers,
2012,,Grangerd,
2012,,Granvillestrcitycentre,
2012,,Granvillestroffbrdstrbirmingham,
2012,,Greatcolmorestr,
2012,,Greathamptonstbirmingham,
2012,,Greathamptonstbirmingham,
2012,,Guildclose,
2012,,Guildclose,
2012,,Guildclose,
2012,,Hagleyrd,
2012,,Handsworthnewrdbirmingham,
2012,,Handsworthwoodrd,
2012,,Hawthornsfootballground,
2012,,Heathfieldavehandsworth,
2012,,Heathfieldrdlozells,
2012,,Highstr,
2012,,Highstrdigbeth,
2012,,Highstrdigbeth,
2012,,Highgatestr,
2012,,Hillst,
2012,,Hillstrcitycentre,
2012,,Holidaystrhandsworth,
2012,,Holidaystrhandsworth,
2012,,Hollowayhead,
2012,,Hollyheadrdhandsworthbirmingham,
2012,,Holteendvillapark,
2012,,Homeaddress,
2012,,Homeaddress,
2012,,Homeaddress,
2012,,Horsefairstr,
2012,,Horsefairbirmingham,
2012,,Horsefaircitycentre,
2012,,Horsefaircitycentre,
2012,,Horsefairs,
2012,,Hurstst,
2012,,Hurststbirmingham,
2012,,Hurststbirmingham,
2012,,Hurststbirmingham,
2012,,Hurststeetbirmingham,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststr,
2012,,Hurststrbirminghamcitycentre,
2012,,Hurststrcitycentre,
2012,,Hursytstr,
2012,,Husrtstr,
2012,,Icknieldportrd,
2012,,Icknieldst,
2012,,Islandapartments,
2012,,Islingtonrowcitycentre,
2012,,Ivyrd,
2012,,Ivyrdhandsworth,
2012,,Johnbrightst,
2012,,Kerrymanpublichousedigbeth,
2012,,Kingsrd,
2012,,Kingsstandingrd,
2012,,Kingstandingrdkingstanding,
2012,,Ladywellwalk,
2012,,Ladywellwalk,
2012,,Ladywellwalk,
2012,,Ladywellwalk,
2012,,Ladywellwalk,
2012,,Ladywellwalk,
2012,,Ladywellwalk,
2012,,Ladywellwalkarcadian,
2012,,Ladywellwalk,
2012,,Ladywellwalkcitycentre,
2012,,Ladywellwalkcitycentre,
2012,,Ladywellwalkcitycentre,
2012,,Ladywellwalkosibishotelcitycentre,
2012,,Ladywellwalkosibishotelcitycentre,
2012,,Ladywellwalkosibishotelcitycentre,
2012,,Ladywellwalkossensenightclub,
2012,,Ladywellwalkcitycentre,
2012,,Ladywoodrdnameuk,
2012,,Landonstrhighgate,
2012,,Liverystrcitycentre,
2012,,Lodgerd,
2012,,Lodgerd,
2012,,Lozellsrdbirmingham,
2012,,Ludgatehillbirmingham,
2012,,Mainconcoursebhamnewstr,
2012,,Mainconcoursenewstrstation,
2012,,Mcdonaldsthighgate,
2012,,Mcdonaldssmallheath,
2012,,Mcdonaldssmallheath,
2012,,Mcdonaldscherrystrbirmingham,
2012,,Mcdonaldscherrystrbirmingham,
2012,,Mcdonaldscherrystrbirmingham,
2012,,Mcdonaldscherrystrbirmingham,
2012,,Middlewayview,
2012,,Monobararcadian,
2012,,Nk,
2012,,Navigationst,
2012,,Nechellsparkrd,
2012,,Nechellsparkrd,
2012,,Nechellsparkrd,
2012,,Nechellsparkrd,
2012,,Nechellsparkrd,
2012,,Newst,
2012,,Newst,
2012,,Newst,
2012,,Newst,
2012,,Newststation,
2012,,Newststation,
2012,,Newststation,
2012,,Newststation,
2012,,Newststation,
2012,,Newststation,
2012,,Newststn,
2012,,Newstr,
2012,,Newstr,
2012,,Newstr,
2012,,Newstr,
2012,,Newstr,
2012,,Newstr,
2012,,Newstrrailwaystation,
2012,,Newstrrailwaystation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstation,
2012,,Newstrstationbirmingham,
2012,,Newstrstationbirmingham,
2012,,Newstrstation,
2012,,Newstrbirmingham,
2012,,Newstrcitycentre,
2012,,Newstrcitycentre,
2012,,Newstrcitycentre,
2012,,Newstrcitycentre,
2012,,Newstrcitycentre,
2012,,Newstrcitycentre,
2012,,Newtowndrivenewtown,
2012,,Ninehvard,
2012,,Ninevardhandlworth,
2012,,Ninevahrdbirmingham,
2012,,Ninivardhandsworth,
2012,,Osblissnightclub,
2012,,Osblissbrdstr,
2012,,Osgatecrasherbrdstr,
2012,,Osgatecrasherbrdstr,
2012,,Osgatecrasherbrdstr,
2012,,Osgatecrasherbrdstr,
2012,,Osgatecrasherbrdstr,
2012,,Osnewstrtrainstation,
2012,,Osriccobrdstr,
2012,,Osstmartinshospitalbullringarea,
2012,,Osstmartinshospitalbullringarea,
2012,,Osthornhillrdpolicestation,
2012,,Oswalkaboutbrdstr,
2012,,Oswalkaboutbrdstr,
2012,,Oswalkaboutbrdstrbirmingham,
2012,,O2acadamybristolstr,
2012,,O2academybirmingham,
2012,,Oldsnowhill,
2012,,Outsidearcadiacentrecitycentre,
2012,,Outsideblissbrdstr,
2012,,Outsidethevillagephdigbeth,
2012,,Oxfordstrdigbeth,
2012,,Oxhillrdhandsworthbirmingham,
2012,,Paradisecircusbirmingham,
2012,,Paradisecircuscitycentre,
2012,,Paradiseforum,
2012,,Paradiseforum,
2012,,Parkrd,
2012,,Parkstr,
2012,,Parkstr,
2012,,Peelstr,
2012,,Pershorestrcitycentre,
2012,,Pershorestrcitycentre,
2012,,Picsha,
2012,,Platform7birminghamnewstr,
2012,,Principst,
2012,,Priorqueensway,
2012,,Prioryqueensway,
2012,,Priorysquare,
2012,,Putneyrdhandsworth,
2012,,Queensway,
2012,,Queenswaybirminghamcitycentre,
2012,,Queslettrdgreatbarr,
2012,,Rainbowbardigbethbirmingham,
2012,,Rainbowwarehouseclub,
2012,,Rainbowwarehouseclub,
2012,,Reastrdigbeth,
2012,,Reastrcitycentre,
2012,,Receptionareaofibishotelladywellwalk,
2012,,Richmondrdstechford,
2012,,Rococcobrdstbirmingham,
2012,,Rookeryrd,
2012,,Rushdenstrladywood,
2012,,Sainsburyoldbury,
2012,,Sandonrd,
2012,,Sheepcotestrbackofbrindleyplace,
2012,,Sherlockst,
2012,,Sherlockstbirmingham,
2012,,Smallbrookqueensway,
2012,,Smallbrookqueensway,
2012,,Smallbrookqueensway,
2012,,Smallbrookqueensway,
2012,,Smallbrookqueensway,
2012,,Smallbrookqueensway,
2012,,Smallbrookqueensway,
2012,,Smallbrookqueenswaybirmingham,
2012,,Sohord,
2012,,Sohord,
2012,,Sohord,
2012,,Sohord,
2012,,Sohordhandsworth,
2012,,Spicalstr,
2012,,Spicealstrbullring,
2012,,Springhillwinsongreen,
2012,,Stjohnswalk,
2012,,Stmartinschurchbullring,
2012,,Stmartinschurchbullring,
2012,,Stmartinsqueensway,
2012,,Stmartinssquarecitycentre,
2012,,Stphillipscathedral,
2012,,Stphillipschurchyardtemplerow,
2012,,Starcity,
2012,,Starcitybirmingham,
2012,,Stealhouseln,
2012,,Steelhouseln,
2012,,Steelhouseln,
2012,,Steelhouselncitycentre,
2012,,Steelhouselnpolicestation,
2012,,Suffolkstrqueenswaycitycentre,
2012,,Summerrowbirmingham,
2012,,Summerrowbirmingham,
2012,,Summerrowcitycentre,
2012,,Tanhousefishbar,
2012,,Tescosaston,
2012,,Tescosnewstr,
2012,,Tewparkrdhandsworth,
2012,,Thearcadiancentre,
2012,,Thebullring,
2012,,Thereviewbararcadianbirmingham,
2012,,Thimblemillrdsmethwick,
2012,,Threeshiresoakrdbearwood,
2012,,Unionpassage,
2012,,Unionstrcitycentre,
2012,,Upperbullstospriorycourt,
2012,,Upperdeanst,
2012,,Upperdeanstrbirmingham,
2012,,Vauxhallrdneachells,
2012,,Vauxhallrdneachells,
2012,,Vicaragerdhandsworth,
2012,,Vicargerdedgbaston,
2012,,Victoriasquare,
2012,,Victoriasquare,
2012,,Victoriasquare,
2012,,Victoriasquarestepbirmingham,
2012,,Victoriasquarecitycentre,
2012,,Villardlozells,
2012,,Wallfacewestbromwich,
2012,,Watersstr,
2012,,Waverhillparkhandsworth,
2012,,Waverlyhillpark,
2012,,Wellingtoncrescenthandsworthbirmingham,
2012,,Westavehandsworthwood,
2012,,Whitmorest,
2012,,Whitmorestrbordesleygreen,
2012,,Whitomorest,
2012,,Willesrd,
2012,,Winsonst,
2012,,Winsonst,
2012,,Wittonlodgerderdington,
2012,,Wrightstrsmallheath,
2012,,Wrottesleyst,
2012,Coventry,Gosfordst,
2012,,Albanyph,
2012,,Allardwaycoventry,
2012,,Allesleyoldrdcoventry,
2012,,Alltonrd,
2012,,Anstyrd,
2012,,Arenaparkcoventry,
2012,,Beakeavneue,
2012,,Beakeavneue,
2012,,Beakeavneue,
2012,,Bedlamln,
2012,,Bedlamrd,
2012,,Birminghaminternational,
2012,,Birminghaminternationalrailwaystation,
2012,,Blackberryln,
2012,,Bowersclose,
2012,,Britanniahotel,
2012,,Brdparkrd,
2012,,Brdgate,
2012,,Calcotthousechaceavecoventry,
2012,,Carparkarenapark,
2012,,Carmeliterd,
2012,,Chaceavepolicestaionfrontoffice,
2012,,Clayln,
2012,,Concourseskydome,
2012,,Corporationstr,
2012,,Corporationstr,
2012,,Corporationstr,
2012,,Corporationstr,
2012,,Coundonwedgedrivecoventry,
2012,,Coventrycentralpolicestation,
2012,,Coventrycentralpolicestation,
2012,,Coventryoakph,
2012,,Coxstcoventry,
2012,,Croftrd,
2012,,Croftrd,
2012,,Croftrdcoventry,
2012,,Crosscheaping,
2012,,Cvfo,
2012,,Cvfo,
2012,,Cvfo,
2012,,Cvfo,
2012,,Denhamave,
2012,,Earlsdonstr,
2012,,Ellimangardens,
2012,,Ellysrdradford,
2012,,Fargosfordstr,
2012,,Fargosfordstr,
2012,,Flyingstandard,
2012,,Flyingstandardtrinitystrcoventry,
2012,,Foleshillrd,
2012,,Foleshillrd,
2012,,Foleshillrd,
2012,,Foleshillrdcoventry,
2012,,Frontoffice,
2012,,Frontoffice,
2012,,Frontofficecarparklittleparkstcoventry,
2012,,Frontofficelittleparkstcoventry,
2012,,Gosfordstr,
2012,,Gosfordstr,
2012,,Gosfordstrcoventry,
2012,,Grangemouthrd,
2012,,Halestr,
2012,,Halestr,
2012,,Halesstr,
2012,,Halesstr,
2012,,Hamptonrdcoventry,
2012,,Harnalllnwestcoventry,
2012,,Harnelllneast,
2012,,Harnelllneast,
2012,,Harperrdcoventry,
2012,,Harperrdcoventry,
2012,,Heathrd,
2012,,Hersalcommon,
2012,,Hertfordstr,
2012,,Hollybushph,
2012,,Hollybushph,
2012,,Holyheadrdcoventry,
2012,,Homerrd,
2012,,Jardinecrescent,
2012,,Jordanwell,
2012,,Jtn5coventryringrd,
2012,,Jubileecrescent,
2012,,Kasbah,
2012,,Kasbahnightclubcoventry,
2012,,Kenilworthrdcoventry,
2012,,Kingwilliamstrcoventry,
2012,,Littleparkst,
2012,,Littleparkstcoventry,
2012,,Littleparkstr,
2012,,Littleparkstr,
2012,,Littleparkstr,
2012,,Littleparkstr,
2012,,Littleparkstrcitycentre,
2012,,Longford,
2012,,Longfordrd,
2012,,Lowerfordstr,
2012,,Lowerfordstr,
2012,,Lowerholyheadrdcoventry,
2012,,Lyndalerd,
2012,,Mafrontoffice,
2012,,Mafo,
2012,,Mafo,
2012,,Marketwaycoventry,
2012,,Marlcroft,
2012,,Masserrd,
2012,,Masserrd,
2012,,Masserrd,
2012,,Masserrd,
2012,,Masserrd,
2012,,Mbfrontoffice,
2012,,Mcfo,
2012,,Meadowst,
2012,,Middlemarchrd,
2012,,Middlemarchrdradfordcoventry,
2012,,Mileln,
2012,,Mileln,
2012,,Millenniumplace,
2012,,Moorestr,
2012,,Murrayrd,
2012,,Newunionstr,
2012,,Newunionstr,
2012,,Newunionstr,
2012,,Outsidecvfo,
2012,,Oxfordstrcoventry,
2012,,Pennyparkln,
2012,,Pensilvaclosehillfields,
2012,,Poolmeadowbusstation,
2012,,Poolmeadowbusstation,
2012,,Poolmeadowbusstation,
2012,,Poolmeadowbusstationcoventry,
2012,,Poolmeadowbusstation,
2012,,Poolmeadowpolicestationcoventry,
2012,,Primrosehillstcoventry,
2012,,Primrosehillstr,
2012,,Primrosehillstr,
2012,,Primrosehillstr,
2012,,Prioryhall,
2012,,Quarrywoodgrove,
2012,,Quintonrd,
2012,,Raglanstr,
2012,,Ramadahotel,
2012,,Rearofcliquehalestr,
2012,,Rearyardcoventrycentralpolicestation,
2012,,Ricoharena,
2012,,Ricoharena,
2012,,Rileysquare,
2012,,Ringwayqueens,
2012,,Roseberryavecoventry,
2012,,Samuelvalehousestnicholasstr,
2012,,Samuelvalehousestnicholasstr,
2012,,Sewallhighway,
2012,,Sewellhighway,
2012,,Skydome,
2012,,Skydome,
2012,,Skydome,
2012,,Skydome,
2012,,Skydome,
2012,,Skydome,
2012,,Skydomecoventry,
2012,,Skydome,
2012,,Skydome,
2012,,Skydome,
2012,,Skydomecarpark,
2012,,Skydomecarpark,
2012,,Skydomecarpark,
2012,,Skydomecomplex,
2012,,Skydomecomplex,
2012,,Skydomecomplex,
2012,,Skydomecomplex,
2012,,Skydomeconcourse,
2012,,Skydomeconcourse,
2012,,Skydomeconcourse,
2012,,Skydomeconcourse,
2012,,Skydomeconcourse,
2012,,Skydomeconcourse,
2012,,Skydomeconcourse,
2012,,Skydomeconcoursecoventry,
2012,,Skydomeconcoursecoventry,
2012,,Skydomeconcoursecoventrycitycentre,
2012,,Skydomeconcoursecoventry,
2012,,Skydomeconcourse,
2012,,Skydomecoventry,
2012,,Somersetrd,
2012,,Sponstcoventry,
2012,,Sponstr,
2012,,Sponstr,
2012,,Sponstr,
2012,,Sponstr,
2012,,Sponstr,
2012,,Sponstrcoventry,
2012,,Sponstrcoventry,
2012,,Sponstrcoventry,
2012,,Sponstrcoventry,
2012,,Stpatricksrd,
2012,,Stthomasrdlongfordcoventry,
2012,,Stationsquarecoventry,
2012,,Stationsquarecoventry,
2012,,Stationsquarecoventry,
2012,,Stoneystantonrd,
2012,,Stoneystantonrd,
2012,,Stoneystantonrd,
2012,,Stoneystantonrd,
2012,,Stoneystantonrd,
2012,,Stoneystantonrd,
2012,,Tamworthrd,
2012,,Tanyardclosetanyardfarmcoventry,
2012,,Tarquinclose,
2012,,Taxiranktrainstationcoventry,
2012,,Theburges,
2012,,Theburgess,
2012,,Theburgess,
2012,,Thebutts,
2012,,Thecastlepublittleparkstcoventry,
2012,,Thechesils,
2012,,Theflyingstandardpublichouse,
2012,,Thegrapesphos,
2012,,Trafalgarhouse,
2012,,Trinityst,
2012,,Trinitystr,
2012,,Trinitystr,
2012,,Trinitystr,
2012,,Uhcw,
2012,,Universityhospital,
2012,,Universityhospitalcoventry,
2012,,Unniversityhospitalcoventry,
2012,,Uppersponstr,
2012,,Victoriastr,
2012,,Wallacerd,
2012,,Walsgravehospital,
2012,,Walsgraverd,
2012,,Walsgraverd,
2012,,Warwickrd,
2012,,Warwickrowcoventry,
2012,,Westave,
2012,,Willenhallln,
2012,,Willenhallln,
2012,,Windsorst,
2012,,Windsorst,
2012,,Winsorstr,
2012,,Woodwaylncoventry,
2012,,Wykencroft,
2012,,Yardleystr,
2012,Dudley,Hagleyrdhalesowen,
2012,,Bachelorclose,
2012,,Bearwoodrdbearwood,
2012,,Bellststourbridge,
2012,,Bhanrd,
2012,,Bhpsfrontoffice,
2012,,Birminghamnewrd,
2012,,Birminghamstrstourbridge,
2012,,Birminghamstrstourbridge,
2012,,Bridfgnorthrdstourbridge,
2012,,Brierleyhillhighstr,
2012,,Busstationdudley,
2012,,Busstationmerryhillcentre,
2012,,Castlehilldudley,
2012,,Castlehilldudley,
2012,,Charlesave,
2012,,Churchstbhill,
2012,,Churchststourbridge,
2012,,Cinderbankdudley,
2012,,Cliftonphsedgley,
2012,,Clydesdaletower,
2012,,Cobdenstr,
2012,,Corbettcrescentstourbridge,
2012,,Coventrystr,
2012,,Delphrdbhill,
2012,,Dinglerddudley,
2012,,Dudleybusstation,
2012,,Dudleyhighstr,
2012,,Dudleypolicestation,
2012,,Envillstrstourbridge,
2012,,Envillestrstourbridge,
2012,,Frontofficebrierleyhillpolicestation,
2012,,Gaimagestr,
2012,,Hagleyrd,
2012,,Hagleyrdstourbridge,
2012,,Halesowenbusstation,
2012,,Halesowenbusstation,
2012,,Halesowenpolicestation,
2012,,Hallstrdudley,
2012,,Harvesterhagleyrd,
2012,,Highstrbrierleyhill,
2012,,Highstbhill,
2012,,Highstdudley,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highstbhill,
2012,,Highstlye,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highststourbridge,
2012,,Highstr,
2012,,Highstr,
2012,,Highstr,
2012,,Highstr,
2012,,Highstr,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrbrierleyhill,
2012,,Highstrbrierleyhill,
2012,,Highstrbrierleyhill,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrdudley,
2012,,Highstrlye,
2012,,Highstrlye,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highstrstourbridge,
2012,,Highlandrddudley,
2012,,Hillstrbrierleyhill,
2012,,Hillsiderd,
2012,,Homeaddress,
2012,,Levelstrbrierleyhill,
2012,,Lyehighstr,
2012,,Malverncrescent,
2012,,Marketstkford,
2012,,Merryhill,
2012,,Newst,
2012,,Newstdudley,
2012,,Newstdudley,
2012,,Newstrdudley,
2012,,Northstrdudley,
2012,,Nortonrd,
2012,,Oakfieldrdwollescote,
2012,,Osbhps,
2012,,Overendrd,
2012,,Parkrdnetherton,
2012,,Pedmorerdlye,
2012,,Quarrybankhighstr,
2012,,Queenswayhalesowen,
2012,,Springfieldrdblackheath,
2012,,Stmichaelsstrwestbromwich,
2012,,Stourbridgehighst,
2012,,Stourbridgehighstr,
2012,,Stourbridgehighstr,
2012,,Stourbridgehighstr,
2012,,Stourbridgehighstr,
2012,,Stourbridgehighstr,
2012,,Stourbridgetowncentre,
2012,,Sunderlanddriveamblecote,
2012,,Sunderlanddriveamblecote,
2012,,Sunderlanddriveamblecote,
2012,,Sunderlanddriveamblecote,
2012,,Theforgecradleyheath,
2012,,Towerstdudley,
2012,,Towerstrdudley,
2012,,Tridentcentredudley,
2012,,Wolverhamptonstrdudley,
2012,,Worcesterststourbridge,
2012,,Worcesterststourbridge,
2012,,Worcesterststourbridge,
2012,,Worcesterststourbridge,
2012,,Worcesterststourbridge,
2012,Solihull,Anchorln,
2012,,Apressolihulltowncentre,
2012,,Aspendrcwtc,
2012,,Bhaminternational,
2012,,Bhaminternational,
2012,,Bhx,
2012,,Bhx,
2012,,Bhx,
2012,,Bhxterminal1,
2012,,Birchcroft,
2012,,Birminghamairport,
2012,,Birminghaminternationalairport,
2012,,Blossomfieldrdsolihull,
2012,,Boldmeregate,
2012,,Bosworthdrive,
2012,,Bpwarwickrdolton,
2012,,Bradfordrdcastlebrom,
2012,,Burges,
2012,,Burges,
2012,,Campdengreen,
2012,,Chapelhouserd,
2012,,Chesterrd,
2012,,Chesterrd,
2012,,Chesterrd,
2012,,Chesterrdcastlebromwich,
2012,,Chesterrdkingshurst,
2012,,Churchillrdsolihull,
2012,,Cloptoncrescent,
2012,,Cloptoncrescent,
2012,,Cookslnchelmsleywood,
2012,,Druryln,
2012,,Drurylnsolihull,
2012,,Farthingsphgreenln,
2012,,Forthdrivechelmsleywood,
2012,,Gleberdsolihull,
2012,,Greenlnshirley,
2012,,Grevillepubsolihullbirmingham,
2012,,Harvesterpubsolihull,
2012,,Heatonrdsolihull,
2012,,Helmsforddrive,
2012,,Helmswooddrive,
2012,,Highstknowle,
2012,,Highstsolihull,
2012,,Highstsolihull,
2012,,Highstsolihull,
2012,,Highstsolihull,
2012,,Highstsolihull,
2012,,Highstsolihull,
2012,,Highstsolihull,
2012,,Highstr,
2012,,Highstr,
2012,,Highstr,
2012,,Highstr,
2012,,Highstr,
2012,,Highstroshogshead,
2012,,Highstrsolihull,
2012,,Highstrsolihull,
2012,,Highstrsolihull,
2012,,Highstrsolihull,
2012,,Highstrsolihull,
2012,,Homerrd,
2012,,Homerrd,
2012,,Homerrdsolihull,
2012,,Hurstlnnorthjwgreenln,
2012,,Kilcoterdshirley,
2012,,Knowlepark,
2012,,Lodelnsolihullbirmingham,
2012,,Londonrd,
2012,,M42,
2012,,Mcdonaldshighstsolihull,
2012,,Mellsquare,
2012,,Mortonsdickensheathsolihull,
2012,,Nec,
2012,,Osbangorhouseforthdrivechelmsleywood,
2012,,Oshoggsheadphpoplarrdsolihull,
2012,,Oshoggsheadpoplarwaysolihull,
2012,,Oskingshighstsolihull,
2012,,Oskingssolihull,
2012,,Oslangleyhallsocialclublangleyhallrdolton,
2012,,Ostouchwoodcentrepoplarrdsolihull,
2012,,Oltonrailwaystation,
2012,,Oltontavern,
2012,,Osassemblyroomspoplarrdsolihull,
2012,,Osmasonsphhighstrsolihull,
2012,,Ossolihullhospital,
2012,,Ossolihullhospital,
2012,,Ossolihullhospital,
2012,,Outsidethewatersidebar,
2012,,Pinesquarechelsmleywood,
2012,,Plumeoffeatherspublichousestratfordrdshirley,
2012,,Poplaravesolihull,
2012,,Poplarrd,
2012,,Poplarrdsolihull,
2012,,Poplarrdsolihulltowncebtre,
2012,,Poplarrdsolihulltowncentre,
2012,,Poplarrdtowncentresolihull,
2012,,Poplarrdsolihull,
2012,,Poplarrd,
2012,,Poplarrd,
2012,,Poplarrd,
2012,,Poplarrd,
2012,,Poplarrd,
2012,,Poplarrd,
2012,,Poplarrdsolihull,
2012,,Poplarrdsolihull,
2012,,Poplarrdsolihull,
2012,,Poplarrdsolihull,
2012,,Poplarrdsolihull,
2012,,Poplarrdsolihull,
2012,,Poplarrdsolihull,
2012,,Poplarway,
2012,,Ppoplarrd,
2012,,Premierinnstratfordrd,
2012,,Radlowcrescentmarstongreen,
2012,,Ramadahotel,
2012,,Roverdrive,
2012,,Roverdrive,
2012,,Saddlersarms,
2012,,Shirralgrove,
2012,,Solihullhighstr,
2012,,Solihullhighstr,
2012,,Solihulltowncentre,
2012,,Solihulltowncentre,
2012,,Solihulltowncentre,
2012,,Solihulltowncentre,
2012,,Stationrdsolihull,
2012,,Stationrd,
2012,,Stationrd,
2012,,Stationrdsolihull,
2012,,Stationrdsolihull,
2012,,Stratfordrd,
2012,,Stratfordrdshirley,
2012,,Thebearatberkswell,
2012,,Thecresentsolihull,
2012,,Theradleys,
2012,,Threehorseshoessheldon,
2012,,Touchwoodcentre,
2012,,Warwickrd,
2012,,Warwickrdolton,
2012,,Warwickrdsolihull,
2012,,Widneylnblossomfieldtennisclub,
2012,Sandwell,Abrahamdarbypublichouse,
2012,,Allsaintswaywestbromwich,
2012,,Arcadianbirmingham,
2012,,Arcadianbirmingham,
2012,,Asdagreatbridge,
2012,,Bearwoodhighstr,
2012,,Bearwoodhighstr,
2012,,Bearwoodhighstr,
2012,,Bearwoodrd,
2012,,Bearwoodrd,
2012,,Bearwoodrd,
2012,,Betfredduchessparkwestbromwich,
2012,,Betfredwestbromwich,
2012,,Bhamstrstourbridge,
2012,,Birchrdoldbury,
2012,,Blackheathhousingoffice,
2012,,Bourneavetipton,
2012,,Bridgest,
2012,,Bridgnorthrd,
2012,,Brookst,
2012,,Burntree,
2012,,Capehill,
2012,,Cartersgreenwestbromwich,
2012,,Cartersgreenwestbromwich,
2012,,Cartersgreenwestbromwich,
2012,,Causewayrowley,
2012,,Chapelstroldbury,
2012,,Chipshopgreatbridgetipton,
2012,,Churchstroldhill,
2012,,Churchstroldbury,
2012,,Churchstroldbury,
2012,,Clairmintrdsmethwick,
2012,,Claremontrdsmethwick,
2012,,Cliffordrd,
2012,,Collinsstrwestbromwich,
2012,,Collinsstrwestbromwich,
2012,,Cumberlandrdwednesbury,
2012,,Delvilleterrace,
2012,,Desimarslawestbromwich,
2012,,Dilshadrestaurantoldburyrdblackheath,
2012,,Dudleyrd,
2012,,Dudleyrdeast,
2012,,Dudleyrdeasttividale,
2012,,Edwardstrwestbromwich,
2012,,Elmtreewaycradleyheath,
2012,,Forgeln,
2012,,Frontofficesmethwick,
2012,,Grangerdcradley,
2012,,Gregoryaveweoleycastle,
2012,,Ha,
2012,,Habberlyrd,
2012,,Hagleyrdwest,
2012,,Haigstr,
2012,,Halesowenrdcradley,
2012,,Hannoverrd,
2012,,Hanoverrdrowleyregis,
2012,,Harbornestoresharborne,
2012,,Harbornestoresharborne,
2012,,Hargatearmspublichouse,
2012,,Hasburyphhalesowen,
2012,,Hasburyphhalesowen,
2012,,Hasburyphhalesowen,
2012,,Hendersonway,
2012,,Hermitstr,
2012,,Highstsmethwick,
2012,,Highstwb,
2012,,Highstwestbrom,
2012,,Highstwestbromwich,
2012,,Highstrsmethwick,
2012,,Highstrwednesbury,
